City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1495,Dikson,RU,73.5069,80.5464,33.28,86,13,1.41,few clouds
1496,Jamestown,US,42.097,-79.2353,62.02,84,70,1.01,broken clouds
1497,Qaanaaq,GL,77.484,-69.3632,38.59,99,100,5.64,overcast clouds
1498,Noumea,NC,-22.2763,166.4572,84.18,99,97,1.07,overcast clouds
1499,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1500,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1501,Warrington,GB,53.3925,-2.5802,59.45,90,75,14.97,broken clouds
1502,Ostrovnoy,RU,68.0531,39.5131,65.97,54,11,14.85,few clouds
1503,Wewak,PG,-3.5534,143.6268,82.72,78,100,7.47,overcast clouds
1504,Kodiak,US,57.79,-152.4072,51.42,96,100,10.83,light rain
1505,Protvino,RU,54.8664,37.2178,76.03,62,92,10.47,overcast clouds
1506,Hit,IQ,33.6416,42.8251,96.35,23,0,17.18,clear sky
1507,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1508,Hithadhoo,MV,-0.6,73.0833,82.26,77,93,9.75,overcast clouds
1509,Ilulissat,GL,69.2167,-51.1,41.02,100,100,6.91,mist
1510,Katsuura,JP,35.1333,140.3,75.76,83,58,16.91,broken clouds
1511,Guaruja,BR,-23.9931,-46.2564,68.72,59,100,5.73,overcast clouds
1512,New Norfolk,AU,-42.7826,147.0587,54.91,78,46,3.0,scattered clouds
1513,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1514,Pahrump,US,36.2083,-115.9839,83.95,22,0,4.0,clear sky
1515,Albany,US,42.6001,-73.9662,63.3,87,14,3.85,few clouds
1516,Avarua,CK,-21.2078,-159.775,69.85,68,70,3.44,broken clouds
1517,Souillac,MU,-20.5167,57.5167,73.78,60,75,12.66,broken clouds
1518,Norman Wells,CA,65.282,-126.8329,80.64,32,40,6.91,smoke
1519,Ribeira Grande,PT,38.5167,-28.7,66.69,77,98,13.85,overcast clouds
1520,Volot,RU,57.9278,30.7025,58.14,92,100,5.64,overcast clouds
1521,Stornoway,GB,58.2093,-6.3865,53.56,89,75,5.75,broken clouds
1522,Upernavik,GL,72.7868,-56.1549,38.95,91,11,8.19,few clouds
1523,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1524,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1525,Airai,TL,-8.9266,125.4092,64.54,71,94,1.9,overcast clouds
1526,Ribeira Grande,PT,38.5167,-28.7,66.69,77,98,13.85,overcast clouds
1527,Port Blair,IN,11.6667,92.75,84.24,84,100,6.91,mist
1528,Carnarvon,AU,-24.8667,113.6333,74.64,21,0,5.95,clear sky
1529,Norman Wells,CA,65.282,-126.8329,80.64,32,40,6.91,smoke
1530,Gat,IL,31.61,34.7642,82.4,100,23,5.77,few clouds
1531,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1532,Hasaki,JP,35.7333,140.8333,81.28,83,17,16.42,few clouds
1533,Ilulissat,GL,69.2167,-51.1,41.02,100,100,6.91,mist
1534,Cayenne,GF,4.9333,-52.3333,77.09,1,0,0.0,clear sky
1535,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1536,Hithadhoo,MV,-0.6,73.0833,82.26,77,93,9.75,overcast clouds
1537,Bethel,US,41.3712,-73.414,71.65,81,12,4.05,few clouds
1538,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1539,Mehamn,NO,71.0357,27.8492,57.15,72,40,5.75,scattered clouds
1540,Kapaa,US,22.0752,-159.319,80.58,87,100,4.0,overcast clouds
1541,Leningradskiy,RU,69.3833,178.4167,35.4,87,99,8.95,overcast clouds
1542,Bluff,NZ,-46.6,168.3333,44.8,79,100,12.19,overcast clouds
1543,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1544,Severo-Kurilsk,RU,50.6789,156.125,55.58,68,100,10.63,overcast clouds
1545,Puerto Ayora,EC,-0.7393,-90.3518,70.56,90,82,5.01,broken clouds
1546,Saldanha,ZA,-33.0117,17.9442,41.05,84,40,12.55,scattered clouds
1547,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1548,Longyearbyen,SJ,78.2186,15.6401,42.64,61,0,16.11,clear sky
1549,Smirnykh,RU,49.75,142.8333,77.36,67,73,9.66,broken clouds
1550,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1551,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1552,Bodden Town,KY,19.2833,-81.25,81.93,80,1,11.83,clear sky
1553,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1554,Pevek,RU,69.7008,170.3133,34.03,87,83,10.25,broken clouds
1555,Faanui,PF,-16.4833,-151.75,79.27,67,7,9.82,clear sky
1556,Hobart,AU,-42.8794,147.3294,55.26,64,23,1.99,few clouds
1557,West Bay,KY,19.3667,-81.4167,82.0,84,0,12.8,clear sky
1558,Oktyabrskoye,RU,43.0645,44.7417,68.14,64,0,2.24,clear sky
1559,Hilo,US,19.7297,-155.09,73.62,81,72,3.0,broken clouds
1560,Meulaboh,ID,4.1363,96.1285,86.29,62,54,5.17,broken clouds
1561,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1562,Hilo,US,19.7297,-155.09,73.62,81,72,3.0,broken clouds
1563,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1564,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1565,Atambua,ID,-9.1061,124.8925,75.87,63,100,1.5,overcast clouds
1566,Bluff,NZ,-46.6,168.3333,44.8,79,100,12.19,overcast clouds
1567,Atuona,PF,-9.8,-139.0333,77.68,80,31,26.37,scattered clouds
1568,Te Anau,NZ,-45.4167,167.7167,36.73,94,100,0.31,overcast clouds
1569,Mahebourg,MU,-20.4081,57.7,73.69,60,75,12.66,broken clouds
1570,Berlevag,NO,70.8578,29.0864,59.0,72,75,4.61,broken clouds
1571,Hermanus,ZA,-34.4187,19.2345,53.89,62,73,10.71,broken clouds
1572,Puerto Ayora,EC,-0.7393,-90.3518,70.56,90,82,5.01,broken clouds
1573,Gat,IL,31.61,34.7642,82.4,100,23,5.77,few clouds
1574,Kapaa,US,22.0752,-159.319,80.58,87,100,4.0,overcast clouds
1575,Hobart,AU,-42.8794,147.3294,55.26,64,23,1.99,few clouds
1576,Khatanga,RU,71.9667,102.5,45.43,57,100,12.24,overcast clouds
1577,Puerto Ayora,EC,-0.7393,-90.3518,70.56,90,82,5.01,broken clouds
1578,Upernavik,GL,72.7868,-56.1549,38.95,91,11,8.19,few clouds
1579,Bredasdorp,ZA,-34.5322,20.0403,48.11,65,57,7.47,broken clouds
1580,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1581,Port Alfred,ZA,-33.5906,26.891,60.44,55,0,9.35,clear sky
1582,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1583,Provideniya,RU,64.3833,-173.3,50.36,87,100,7.0,overcast clouds
1584,Ahipara,NZ,-35.1667,173.1667,61.79,97,100,9.28,light rain
1585,Nuuk,GL,64.1835,-51.7216,41.88,100,100,5.99,overcast clouds
1586,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1587,Puerto Ayora,EC,-0.7393,-90.3518,70.56,90,82,5.01,broken clouds
1588,Ribeira Grande,PT,38.5167,-28.7,66.69,77,98,13.85,overcast clouds
1589,Busselton,AU,-33.65,115.3333,58.66,66,100,8.77,overcast clouds
1590,Huangpi,CN,30.8845,114.3779,92.25,54,34,3.44,scattered clouds
1591,Port Blair,IN,11.6667,92.75,84.24,84,100,6.91,mist
1592,Ambilobe,MG,-13.2,49.05,78.69,45,2,6.64,clear sky
1593,Xining,CN,36.6167,101.7667,89.08,19,15,6.06,few clouds
1594,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1595,Hilo,US,19.7297,-155.09,73.62,81,72,3.0,broken clouds
1596,Puerto Ayora,EC,-0.7393,-90.3518,70.56,90,82,5.01,broken clouds
1597,Cape Town,ZA,-33.9258,18.4232,57.38,79,40,6.91,scattered clouds
1598,Nongstoin,IN,25.5167,91.2667,74.95,79,57,3.91,broken clouds
1599,Cape Town,ZA,-33.9258,18.4232,57.38,79,40,6.91,scattered clouds
1600,Saint-Philippe,RE,-21.3585,55.7679,74.21,68,56,8.34,broken clouds
1601,Mar Del Plata,AR,-38.0023,-57.5575,51.1,67,0,6.91,clear sky
1602,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1603,Atuona,PF,-9.8,-139.0333,77.68,80,31,26.37,scattered clouds
1604,Havre-Saint-Pierre,CA,50.2334,-63.5986,52.29,71,36,9.44,scattered clouds
1605,Oleggio,IT,45.6015,8.6434,75.02,60,40,8.05,scattered clouds
1606,Alofi,NU,-19.0595,-169.9187,73.29,68,89,5.75,overcast clouds
1607,Yellowknife,CA,62.456,-114.3525,64.92,52,75,5.75,broken clouds
1608,Puerto Ayora,EC,-0.7393,-90.3518,70.56,90,82,5.01,broken clouds
1609,Port Alfred,ZA,-33.5906,26.891,60.44,55,0,9.35,clear sky
1610,Yellowknife,CA,62.456,-114.3525,64.92,52,75,5.75,broken clouds
1611,Avera,US,33.194,-82.5271,77.05,93,44,4.85,scattered clouds
1612,Anadyr,RU,64.75,177.4833,59.5,63,20,8.95,few clouds
1613,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1614,Bambous Virieux,MU,-20.3428,57.7575,74.21,60,75,12.66,broken clouds
1615,Klaksvik,FO,62.2266,-6.589,47.32,82,100,13.04,overcast clouds
1616,Buraydah,SA,26.326,43.975,95.47,12,6,8.81,clear sky
1617,Ponta Do Sol,PT,32.6667,-17.1,68.63,75,17,5.35,few clouds
1618,Bluff,NZ,-46.6,168.3333,44.8,79,100,12.19,overcast clouds
1619,Indramayu,ID,-6.3264,108.32,86.18,61,10,7.52,clear sky
1620,Luderitz,NA,-26.6481,15.1594,51.98,63,0,10.31,clear sky
1621,Port Hawkesbury,CA,45.6169,-61.3485,57.61,95,100,20.0,mist
1622,Yellowknife,CA,62.456,-114.3525,64.92,52,75,5.75,broken clouds
1623,Lebu,CL,-37.6167,-73.65,46.04,82,69,8.19,broken clouds
1624,Kapaa,US,22.0752,-159.319,80.58,87,100,4.0,overcast clouds
1625,Urumqi,CN,43.801,87.6005,76.15,36,0,6.71,clear sky
1626,Port Alfred,ZA,-33.5906,26.891,60.44,55,0,9.35,clear sky
1627,Port Townsend,US,48.117,-122.7605,63.68,84,75,8.99,broken clouds
1628,Avera,US,33.194,-82.5271,77.05,93,44,4.85,scattered clouds
1629,Natal,BR,-5.795,-35.2094,72.25,100,100,4.61,mist
1630,Sharan,RU,54.8167,54.0,67.87,74,16,8.23,few clouds
1631,Xuzhou,CN,34.1805,117.1571,93.6,42,2,5.3,clear sky
1632,Roblin,CA,51.23,-101.3565,50.4,93,1,5.01,clear sky
1633,Huitzo,MX,19.9667,-102.0667,59.76,87,22,3.89,few clouds
1634,Nhulunbuy,AU,-12.2333,136.7667,77.61,69,75,13.8,broken clouds
1635,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1636,Nikolskoye,RU,59.7035,30.7861,68.88,82,100,2.57,overcast clouds
1637,Hasaki,JP,35.7333,140.8333,81.28,83,17,16.42,few clouds
1638,Norman Wells,CA,65.282,-126.8329,80.64,32,40,6.91,smoke
1639,Vilyuysk,RU,63.7553,121.6247,65.05,61,100,8.61,overcast clouds
1640,Victoria,HK,22.2855,114.1577,87.85,84,99,15.01,overcast clouds
1641,Hobart,AU,-42.8794,147.3294,55.26,64,23,1.99,few clouds
1642,San Pedro,PH,14.35,121.0167,83.32,81,75,9.22,light rain
1643,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1644,Torzhok,RU,57.0436,34.9622,68.2,93,99,7.54,overcast clouds
1645,Kapaa,US,22.0752,-159.319,80.58,87,100,4.0,overcast clouds
1646,Bua Yai,TH,15.5855,102.4259,97.05,61,100,13.85,overcast clouds
1647,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1648,Thompson,CA,55.7435,-97.8558,55.56,71,20,4.61,few clouds
1649,Atuona,PF,-9.8,-139.0333,77.68,80,31,26.37,scattered clouds
1650,Kohlu,PK,29.8962,69.252,87.53,47,100,8.48,overcast clouds
1651,Viedma,AR,-40.8135,-62.9967,47.44,47,4,23.24,clear sky
1652,Alofi,NU,-19.0595,-169.9187,73.29,68,89,5.75,overcast clouds
1653,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.27,90,89,2.33,overcast clouds
1654,Jamestown,US,42.097,-79.2353,62.02,84,70,1.01,broken clouds
1655,Cape Town,ZA,-33.9258,18.4232,57.38,79,40,6.91,scattered clouds
1656,Boyuibe,BO,-20.4167,-63.2833,62.67,86,29,3.58,scattered clouds
1657,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1658,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1659,Tuktoyaktuk,CA,69.4541,-133.0374,60.8,82,75,9.22,broken clouds
1660,Along,IN,28.1667,94.7667,95.5,53,33,3.24,scattered clouds
1661,Dikson,RU,73.5069,80.5464,33.28,86,13,1.41,few clouds
1662,Trinidad,BO,-14.8333,-64.9,72.19,76,11,4.25,few clouds
1663,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1664,Albany,US,42.6001,-73.9662,63.3,87,14,3.85,few clouds
1665,Ko Samui,TH,9.5357,99.9357,83.95,74,72,14.7,broken clouds
1666,San Isidro,PE,-12.1167,-77.05,59.02,89,87,2.98,overcast clouds
1667,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1668,Fairbanks,US,64.8378,-147.7164,82.4,47,0,8.05,smoke
1669,Broken Hill,AU,-31.95,141.4333,55.8,47,28,16.04,scattered clouds
1670,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1671,Huangchuan,CN,32.1272,115.0394,91.29,55,40,3.18,scattered clouds
1672,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1673,Avarua,CK,-21.2078,-159.775,69.85,68,70,3.44,broken clouds
1674,Arcos,BR,-20.2819,-45.5394,56.26,70,0,3.42,clear sky
1675,Tautira,PF,-17.7333,-149.15,78.53,71,8,12.64,clear sky
1676,Gwanda,ZW,-20.9333,29.0,56.7,52,0,4.07,clear sky
1677,Iaciara,BR,-14.0958,-46.6317,63.55,65,0,1.97,clear sky
1678,Smithers,CA,54.7804,-127.1743,57.45,97,99,2.98,moderate rain
1679,Provideniya,RU,64.3833,-173.3,50.36,87,100,7.0,overcast clouds
1680,Jamestown,US,42.097,-79.2353,62.02,84,70,1.01,broken clouds
1681,Grindavik,IS,63.8424,-22.4338,50.47,100,100,31.07,mist
1682,San Jeronimo,PE,-11.9472,-75.2829,45.9,78,62,3.87,broken clouds
1683,Saskylakh,RU,71.9167,114.0833,57.7,56,97,14.76,overcast clouds
1684,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1685,Kapaa,US,22.0752,-159.319,80.58,87,100,4.0,overcast clouds
1686,Hobart,AU,-42.8794,147.3294,55.26,64,23,1.99,few clouds
1687,Khatanga,RU,71.9667,102.5,45.43,57,100,12.24,overcast clouds
1688,Havoysund,NO,70.9963,24.6622,52.03,88,91,7.54,overcast clouds
1689,Yellowknife,CA,62.456,-114.3525,64.92,52,75,5.75,broken clouds
1690,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1691,Bluff,NZ,-46.6,168.3333,44.8,79,100,12.19,overcast clouds
1692,Atuona,PF,-9.8,-139.0333,77.68,80,31,26.37,scattered clouds
1693,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1694,Taoudenni,ML,22.6783,-3.9836,93.9,22,60,4.92,broken clouds
1695,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1696,Ponta Do Sol,PT,32.6667,-17.1,68.63,75,17,5.35,few clouds
1697,Cape Town,ZA,-33.9258,18.4232,57.38,79,40,6.91,scattered clouds
1698,Bethel,US,41.3712,-73.414,71.65,81,12,4.05,few clouds
1699,Leningradskiy,RU,69.3833,178.4167,35.4,87,99,8.95,overcast clouds
1700,Faya,SA,18.3851,42.4509,73.92,19,87,12.44,overcast clouds
1701,Butaritari,KI,3.0707,172.7902,82.49,75,83,16.42,broken clouds
1702,Tazovskiy,RU,67.4667,78.7,57.09,60,95,7.99,overcast clouds
1703,Kargasok,RU,59.0556,80.8572,72.19,39,60,7.9,broken clouds
1704,Maridi,SS,4.9158,29.4742,75.22,69,62,6.06,broken clouds
1705,Praia Da Vitoria,PT,38.7333,-27.0667,64.65,88,75,9.53,broken clouds
1706,Los Llanos De Aridane,ES,28.6585,-17.9182,64.15,66,100,13.8,overcast clouds
1707,Souillac,MU,-20.5167,57.5167,73.78,60,75,12.66,broken clouds
1708,Cape Town,ZA,-33.9258,18.4232,57.38,79,40,6.91,scattered clouds
1709,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1710,Kaitangata,NZ,-46.2817,169.8464,43.9,78,100,5.97,overcast clouds
1711,Batticaloa,LK,7.7102,81.6924,91.31,52,99,12.68,overcast clouds
1712,Meulaboh,ID,4.1363,96.1285,86.29,62,54,5.17,broken clouds
1713,Busselton,AU,-33.65,115.3333,58.66,66,100,8.77,overcast clouds
1714,Maragogi,BR,-9.0122,-35.2225,74.3,87,11,12.01,few clouds
1715,Vestmannaeyjar,IS,63.4427,-20.2734,51.91,90,100,25.99,overcast clouds
1716,Ndele,CF,8.4109,20.6473,72.21,93,87,4.36,overcast clouds
1717,Mandera,KE,3.9366,41.867,77.14,66,94,19.62,overcast clouds
1718,Wattegama,LK,6.7989,81.4808,87.44,52,100,2.71,overcast clouds
1719,Manor,IN,19.75,72.9167,80.01,90,100,12.3,overcast clouds
1720,Maldonado,UY,-34.6667,-54.9167,52.23,96,97,18.19,overcast clouds
1721,Saldanha,ZA,-33.0117,17.9442,41.05,84,40,12.55,scattered clouds
1722,Gat,IL,31.61,34.7642,82.4,100,23,5.77,few clouds
1723,Yellowknife,CA,62.456,-114.3525,64.92,52,75,5.75,broken clouds
1724,Pisco,PE,-13.7,-76.2167,58.01,89,16,3.27,few clouds
1725,Umm Kaddadah,SD,13.6017,26.6876,86.7,44,51,17.34,broken clouds
1726,Banfora,BF,10.6333,-4.7667,73.4,93,44,3.02,scattered clouds
1727,Tuatapere,NZ,-46.1333,167.6833,40.77,88,100,3.53,overcast clouds
1728,Whyalla,AU,-33.0333,137.5833,56.23,64,46,15.82,scattered clouds
1729,Albany,US,42.6001,-73.9662,63.3,87,14,3.85,few clouds
1730,Guerrero Negro,MX,27.9769,-114.0611,66.07,90,8,12.01,clear sky
1731,Saint George,US,37.1041,-113.5841,76.21,13,0,1.03,clear sky
1732,Hilo,US,19.7297,-155.09,73.62,81,72,3.0,broken clouds
1733,Santa Rosa,PH,14.3122,121.1114,84.09,82,86,5.55,moderate rain
1734,Jamestown,US,42.097,-79.2353,62.02,84,70,1.01,broken clouds
1735,Hermanus,ZA,-34.4187,19.2345,53.89,62,73,10.71,broken clouds
1736,Kruisfontein,ZA,-34.0033,24.7314,51.94,55,1,7.99,clear sky
1737,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1738,Saskylakh,RU,71.9167,114.0833,57.7,56,97,14.76,overcast clouds
1739,Cape Town,ZA,-33.9258,18.4232,57.38,79,40,6.91,scattered clouds
1740,Alofi,NU,-19.0595,-169.9187,73.29,68,89,5.75,overcast clouds
1741,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1742,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1743,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1744,Thompson,CA,55.7435,-97.8558,55.56,71,20,4.61,few clouds
1745,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1746,Qingdao,CN,36.0986,120.3719,83.8,70,75,11.18,broken clouds
1747,Cayenne,GF,4.9333,-52.3333,77.09,1,0,0.0,clear sky
1748,Parau,NZ,-36.9672,174.6141,57.34,96,100,12.66,moderate rain
1749,Jamestown,US,42.097,-79.2353,62.02,84,70,1.01,broken clouds
1750,Takoradi,GH,4.8845,-1.7554,74.66,91,71,5.79,broken clouds
1751,Sainte-Rose,GP,16.3324,-61.6979,77.04,94,0,1.14,clear sky
1752,Hobart,AU,-42.8794,147.3294,55.26,64,23,1.99,few clouds
1753,Saint Leonard,CA,47.173,-67.9247,53.01,84,5,3.89,clear sky
1754,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1755,Bluff,NZ,-46.6,168.3333,44.8,79,100,12.19,overcast clouds
1756,Tasiilaq,GL,65.6145,-37.6368,38.64,90,100,3.13,overcast clouds
1757,Zhigansk,RU,66.7697,123.3711,68.36,46,100,14.2,overcast clouds
1758,Kununurra,AU,-15.7667,128.7333,78.78,21,21,10.36,few clouds
1759,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1760,Husavik,IS,66.0449,-17.3389,57.13,73,87,16.8,overcast clouds
1761,Saint-Philippe,RE,-21.3585,55.7679,74.21,68,56,8.34,broken clouds
1762,Totness,SR,5.8833,-56.3167,75.88,88,99,7.87,overcast clouds
1763,Honiara,SB,-9.4333,159.95,83.77,71,95,8.75,moderate rain
1764,Clyde River,CA,70.4692,-68.5914,39.43,81,40,3.44,scattered clouds
1765,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1766,Kumluca,TR,36.3703,30.2869,86.5,40,0,3.67,clear sky
1767,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1768,Husavik,IS,66.0449,-17.3389,57.13,73,87,16.8,overcast clouds
1769,Albany,US,42.6001,-73.9662,63.3,87,14,3.85,few clouds
1770,Bathsheba,BB,13.2167,-59.5167,79.05,85,31,16.35,scattered clouds
1771,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1772,Saint-Augustin,CA,51.226,-58.6502,54.68,77,100,6.76,overcast clouds
1773,Waldkraiburg,DE,48.2085,12.3989,62.62,79,100,6.24,light rain
1774,Barrow,US,71.2906,-156.7887,43.29,89,100,10.87,overcast clouds
1775,Clyde River,CA,70.4692,-68.5914,39.43,81,40,3.44,scattered clouds
1776,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1777,Alihe,CN,50.5667,123.7167,86.95,26,1,10.96,clear sky
1778,Biloela,AU,-24.4167,150.5,67.69,56,27,13.22,scattered clouds
1779,Qaanaaq,GL,77.484,-69.3632,38.59,99,100,5.64,overcast clouds
1780,Hengshui,CN,37.7322,115.7011,99.61,24,0,4.36,clear sky
1781,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1782,Qaanaaq,GL,77.484,-69.3632,38.59,99,100,5.64,overcast clouds
1783,Boende,CD,-0.2167,20.8667,73.9,84,57,0.25,broken clouds
1784,Broome,US,42.2506,-75.833,62.02,94,3,3.56,clear sky
1785,Hithadhoo,MV,-0.6,73.0833,82.26,77,93,9.75,overcast clouds
1786,Rocha,UY,-34.4833,-54.3333,63.39,93,86,16.06,overcast clouds
1787,Saint-Philippe,RE,-21.3585,55.7679,74.21,68,56,8.34,broken clouds
1788,Boa Vista,BR,2.8197,-60.6733,75.18,88,75,2.3,broken clouds
1789,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1790,San Cristobal,VE,7.7669,-72.225,64.36,96,73,2.82,broken clouds
1791,Kenai,US,60.5544,-151.2583,57.29,86,100,9.22,overcast clouds
1792,Banda Aceh,ID,5.5577,95.3222,86.88,64,94,14.65,overcast clouds
1793,Pisco,PE,-13.7,-76.2167,58.01,89,16,3.27,few clouds
1794,Vila Franca Do Campo,PT,37.7167,-25.4333,67.19,80,90,5.97,overcast clouds
1795,Yulara,AU,-25.2406,130.9889,62.33,15,0,11.48,clear sky
1796,Galle,LK,6.0367,80.217,81.81,82,100,16.62,overcast clouds
1797,Telfs,AT,47.3,11.0667,64.83,89,86,2.13,overcast clouds
1798,Cape Town,ZA,-33.9258,18.4232,57.38,79,40,6.91,scattered clouds
1799,Kamina,CD,-8.7386,24.9906,63.68,41,53,5.19,broken clouds
1800,Yellowknife,CA,62.456,-114.3525,64.92,52,75,5.75,broken clouds
1801,Makakilo City,US,21.3469,-158.0858,77.32,73,20,10.36,moderate rain
1802,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1803,Avarua,CK,-21.2078,-159.775,69.85,68,70,3.44,broken clouds
1804,Pitimbu,BR,-7.4706,-34.8086,74.89,88,60,11.1,broken clouds
1805,Rio Grande,BR,-32.035,-52.0986,59.97,90,98,8.86,overcast clouds
1806,Flin Flon,CA,54.7682,-101.865,53.28,79,11,5.14,few clouds
1807,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1808,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1809,Bluff,NZ,-46.6,168.3333,44.8,79,100,12.19,overcast clouds
1810,Ancud,CL,-41.8697,-73.8203,41.23,81,100,18.12,light rain
1811,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1812,Belmonte,BR,-15.8631,-38.8828,70.79,85,58,5.17,broken clouds
1813,Saint-Philippe,RE,-21.3585,55.7679,74.21,68,56,8.34,broken clouds
1814,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1815,Goderich,CA,43.7501,-81.7165,60.91,88,4,8.68,clear sky
1816,Najran,SA,17.4924,44.1277,90.25,14,96,11.63,overcast clouds
1817,Waipawa,NZ,-41.4122,175.5153,45.82,69,100,4.36,light rain
1818,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1819,Yaan,NG,7.3833,8.5667,72.43,94,60,4.03,broken clouds
1820,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1821,San Quintin,MX,30.4833,-115.95,65.68,86,57,12.19,broken clouds
1822,Kupang,ID,-10.1667,123.5833,79.97,57,84,8.99,broken clouds
1823,La Quinta,US,33.6634,-116.31,91.63,35,0,9.22,clear sky
1824,Bredasdorp,ZA,-34.5322,20.0403,48.11,65,57,7.47,broken clouds
1825,Grand Gaube,MU,-20.0064,57.6608,73.8,62,84,8.99,broken clouds
1826,Pawai,IN,24.2667,80.1667,94.91,46,89,8.93,overcast clouds
1827,Clyde River,CA,70.4692,-68.5914,39.43,81,40,3.44,scattered clouds
1828,Asau,RO,46.4333,26.4,60.28,94,100,4.99,light rain
1829,Nantucket,US,41.2835,-70.0995,64.02,94,0,0.0,clear sky
1830,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,70.39,64,0,11.18,clear sky
1831,Victoria,HK,22.2855,114.1577,87.85,84,99,15.01,overcast clouds
1832,Qaanaaq,GL,77.484,-69.3632,38.59,99,100,5.64,overcast clouds
1833,Dogondoutchi,NE,13.6393,4.0287,82.04,62,100,13.35,moderate rain
